lat	DMS	MeSH	MeSH_DMS	Acetonitrile	Acetaldehyde	Acetone	Chlorophyll	CO	Isoprene
79.8919	3.4235	1.2256	0.357996203	0.232	2.0724	-2.543	0.344340666	4.038185328	1.1856
79.8999	2.7362	1.4348	0.524376873	0.2619	1.0593	-3.826	0.327359401	3.273581988	0.968
79.9080	3.1341	1.3762	0.439105325	0.337	3.435	-2.1669	0.366284436	3.338875856	1.2907
79.9160	2.9659	1.2603	0.424930038	0.3399	2.7336	-2.7986	0.452965298	3.569567665	0.7536
79.9242	2.927	1.2411	0.424017766	0.2527	1.3891	-3.3847	0.494849214	3.854439859	0.5885
79.9322	3.0313	1.1426	0.376933989	0.2481	1.5831	-3.8285	0.409666363	3.483006134	0.5762
79.9402	2.9579	1.2349	0.41749214	0.3301	2.0771	-4.1974	0.69676392	3.28795647	0.7363
79.9482	4.9497	1.3159	0.265854496	0.3368	2.8334	-3.1426	1.788649559	3.552326449	1.6556
79.9562	8.979	1.3131	0.14624123	0.344	2.2695	-3.5604	1.453247853	3.480660703	0.9973
79.9620	11.8758	1.2809	0.107857997	0.0753	2.3238	-2.7924	1.936677206	3.304860443	0.7325
79.9654	14.7589	1.3509	0.091531212	0.2044	1.2089	-4.5123	1.46756512	3.585706618	1.34
79.9694	18.3884	1.5468	0.084118248	0.3993	1.444	-3.3343	0.668048928	3.838403135	1.0451
79.9729	20.0532	1.5091	0.075254822	0.4323	2.9328	-2.3595	0.445081229	4.334369257	1.1335
79.9766	16.5035	1.4206	0.086078711	0.1939	2.1502	-2.414	0.375273021	4.770011635	0.6951
79.9803	12.4115	1.4846	0.119614873	0.3245	1.6133	-4.9442	0.464034525	3.795502662	1.0178
79.9838	11.2452	1.5788	0.140397681	0.3609	2.5369	-2.643	0.536916367	4.226695649	0.8948
79.9875	10.0235	1.2441	0.124118322	0.3735	4.3324	-1.1718	0.54822158	4.549692982	1.4968
79.9914	6.7919	1.4487	0.213298193	0.0606	0.0746	-3.7381	0.511471463	5.098399595	0.5691
79.9952	7.3248	1.3602	0.185697903	0.4324	4.0909	-2.356	0.458184707	5.590058601	1.1466
79.9988	6.1238	1.2963	0.211682289	0.3627	3.1959	-3.2035	0.392951225	4.697830484	1.4563
80.0024	5.1618	1.1822	0.229028633	0.3197	2.2008	-3.0951	0.360228054	4.882705599	1.1847
80.0060	4.4861	1.1987	0.267203139	0.1708	-0.0603	-3.8782	0.513256562	5.086174236	0.7149
80.0097	4.3033	1.2467	0.289707899	0.2566	1.0024	-3.5243	0.524776409	4.650055973	0.9365
80.0135	4.1923	1.2583	0.300145505	0.0815	0.9832	-4.219	0.508790932	5.45668996	0.6405
80.0171	3.9399	1.3563	0.344247316	0.2726	1.6106	-3.2641	0.418012462	5.228995661	0.4171
80.0204	4.2787	1.2406	0.289947881	0.4716	3.6331	-1.8846	0.370261134	4.902277421	0.7771
80.0240	3.7444	1.2432	0.33201581	0.2593	2.5108	-1.9167	0.443681786	5.959649134	1.0169
80.0277	3.7216	1.0921	0.293449054	0.3648	2.0709	-1.7465	0.499995582	5.026483975	0.7279
80.0313	3.2225	1.1923	0.369992242	0.0626	1.1001	-3.8937	0.507206069	5.273321299	0.5994
80.0349	3.842	1.2111	0.315226445	0.2543	2.1394	-2.9142	0.443415539	4.248633491	0.2563
80.0386	3.5766	1.3015	0.363893083	0.4093	1.5439	-3.3388	0.371132528	5.322287321	0.3503
80.0423	3.6194	1.3714	0.378902581	0.6301	2.6827	-3.1707	0.403850165	4.405373223	0.8418
80.0458	3.8176	1.235	0.323501676	0.408	3.1187	-1.2311	0.425314143	4.339817918	1.4503
80.0495	3.5472	1.1999	0.338266802	0.3361	1.9309	-2.615	0.608570483	3.744451551	1.3425
80.0532	3.4443	1.4404	0.418198183	0.2904	1.9551	-3.1755	0.494300395	4.524957498	0.6888
80.0571	4.2241	1.1713	0.277289837	0.2805	3.8604	-2.5887	0.413136678	5.205057429	0.7066
80.0607	3.7469	1.2908	0.344498118	0.3229	1.3147	-3.2473	0.310839032	4.670110649	0.6129
80.0643	3.8714	1.2465	0.321976546	0.3333	3.1132	-4.1911	0.337577958	4.409794603	0.9327
80.0680	3.3088	1.256	0.37959381	0.277	1.5199	-2.2679	0.349519807	4.506728684	0.7341
80.0716	3.2759	1.4136	0.431515004	0.3029	1.8896	-2.9454	0.379298136	3.930977476	0.7672
80.0752	3.6566	1.1724	0.320625718	0.3703	3.2665	-1.9177	0.346543237	4.426245971	0.7556
80.0789	2.9886	1.2896	0.431506391	0.3105	1.3301	-4.3359	0.340462814	4.110471919	0.6968
80.0827	3.6317	1.305	0.359335848	0.2471	3.143	-2.9606	0.244848445	4.531502598	0.6582
80.0865	3.5303	1.1212	0.317593406	0.3646	1.8896	-2.9708	0.246060278	4.344790373	0.7293
80.0901	3.3047	1.1657	0.352740037	0.0402	0.8491	-4.8523	0.26953236	3.786449328	0.5175
80.0939	3.2707	1.2761	0.390161128	0.1667	0.8739	-4.2089	0.290919306	4.215493891	0.2974
80.0977	3.7051	1.1449	0.309006505	0.4106	2.1812	-2.5222	0.272681911	3.513689278	1.0759
80.1014	3.9159	1.218	0.311039608	0.2686	0.8919	-4.0417	0.287998935	4.546644665	0.2553
80.1051	4.89	1.3266	0.271288344	0.4219	1.4799	-2.7497	0.336636646	3.810860339	0.6987
80.1090	6.806	1.2775	0.187702028	0.215	2.7032	-2.7899	0.267035942	3.376567919	1.2031
80.1126	6.4212	1.2107	0.188547312	0.2567	1.6943	-3.3939	0.272194105	3.585771894	0.9535
80.1163	5.5219	1.1915	0.215777178	0.3176	1.9809	-3.3611	0.160141024	4.09117093	1.0895
80.1200	4.7364	1.1028	0.232835065	0.3796	2.1017	-2.5942	0.166604628	3.258658013	0.4033
80.1238	3.564	1.1947	0.335213244	0.1617	0.86	-5.0021	0.172468217	3.141152142	0.5271
80.1276	3.5445	1.1661	0.328988574	0.3121	2.0394	-4.2325	0.161442019	3.417389158	0.5336
80.1314	3.2683	1.0184	0.311599302	0.3916	2.37	-3.9126	0.223063354	2.921402789	0.7836
80.1352	3.0297	1.1752	0.387893191	0.3234	1.4313	-3.8701	0.270761295	3.053799145	0.6432
80.1390	3.7557	1.0342	0.275368107	0.3148	2.6617	-2.7064	0.371111133	3.135035904	1.075
80.1428	3.6593	1.1483	0.313803186	0.1616	1.433	-3.2032	0.47588304	2.662009635	0.9193
80.1466	4.3299	1.1095	0.256241484	0.2353	2.9332	-4.0983	0.51833949	2.881699233	0.7596
80.1504	4.7768	1.1345	0.237502093	0.246	1.4176	-4.0331	0.648583006	2.867167485	0.8166
80.1542	5.1454	1.2909	0.250884285	0.3199	1.0475	-4.3211	0.75754126	NA	0.6745
80.1582	6.8733	1.3051	0.189879679	0.2307	2.6102	-3.0229	0.747951945	NA	0.9295
80.1620	8.1221	1.0852	0.133610766	0.2523	2.9075	-2.1373	0.732852866	NA	0.8665
80.1657	7.4089	1.1553	0.155934079	0.208	0.5649	-4.801	0.781939934	2.715162948	0.7066
80.1693	8.0301	1.3354	0.166299299	0.1321	1.3354	-4.6775	0.818370966	2.842019963	0.774
80.1730	9.7968	1.1732	0.119753389	0.2103	2.2172	-4.5871	0.737621411	NA	0.9354
80.1768	9.3105	1.3752	0.147704205	0.0581	0.3924	-4.5535	0.667071067	NA	1.0054
80.1807	10.0858	1.2943	0.128328938	0.4302	2.0103	-5.4345	0.59991619	3.014321766	0.9805
80.1844	9.0472	1.3196	0.145857282	0.2839	1.8266	-4.0942	0.603906922	2.823537513	0.6597
80.1881	8.8537	1.4251	0.160960954	0.3361	1.223	-5.8318	0.612061516	2.905592178	0.9485
80.1917	9.3747	1.3003	0.138703105	0.3789	2.7175	-4.8075	0.488396344	3.176175615	1.1448
80.1952	7.3031	1.387	0.189919349	0.2574	-0.3594	-4.7245	0.501650618	2.641975862	0.5476
80.1990	7.3957	1.2836	0.173560312	0.318	1.1509	-4.7642	0.505215656	3.737656169	0.7724
80.2030	6.7686	1.344	0.198563957	0.1774	0.7132	-5.2093	0.470045889	3.608466709	0.3066
80.2069	6.9369	1.379	0.198791968	0.2617	1.1875	-3.8662	0.531531056	4.047369178	0.7498
80.2104	6.2194	1.2632	0.203106409	0.232	1.6612	-3.1104	0.455248201	3.720492598	0.8718
80.2143	4.7299	1.2942	0.273621007	0.2121	1.0802	-4.2903	0.515674018	3.423091565	0.6063
80.2184	4.2692	1.2106	0.283566008	0.2034	2.4182	-4.5021	0.4096422	3.883865274	0.7547
80.2221	3.6319	1.3942	0.383876208	0.1448	0.9015	-3.7996	0.236173888	3.007582837	0.5123
80.2257	3.6804	1.3872	0.376915553	0.2726	2.737	-3.5594	0.214043219	3.272853988	0.8301
80.2296	3.2012	1.283	0.400787205	0.1675	2.7524	-3.199	0.260207057	3.111491383	0.5752
80.2333	2.6139	1.2676	0.484945866	0.4478	1.2737	-4.1383	0.214388455	2.599321192	0.732
80.2372	2.5893	1.2516	0.483373885	0.1256	1.7511	-3.9574	0.195628901	2.396557299	0.6947
80.2411	3.0028	1.2099	0.402923938	0.3836	1.5693	-3.8152	0.237604029	2.47719616	0.7977
80.2451	3.0925	1.1986	0.387582862	0.3204	0.6339	-3.6465	0.245303816	2.718197891	0.8009
80.2490	3.1574	1.1165	0.353613733	0.1804	2.2977	-3.9571	0.220771256	2.522867319	0.6725
80.2530	2.8751	1.1552	0.40179472	0.2382	1.7698	-4.2287	0.223261371	2.663295393	0.6696
80.2567	2.9318	1.0498	0.358073538	0.1993	2.543	-3.9015	0.32969636	2.643113994	0.8861
80.2602	2.6182	0.9381	0.358299595	0.2029	1.1436	-4.1176	0.382740371	2.328776544	0.8486
80.2639	2.3978	1.0723	0.447201601	0.2146	0.4369	-4.7546	0.339939842	2.616330655	0.4687
80.2679	2.6874	0.9648	0.359008707	0.1073	2.2947	-5.4441	0.302507185	4.021106866	0.9929
80.2719	2.1786	1.0671	0.48980997	0.1089	0.9205	-4.6713	0.235771619	3.333725414	0.8266
80.2757	2.5313	1.0173	0.401888358	0.4522	1.9289	-4.3439	0.192307208	3.233725288	0.385
80.2795	2.0697	0.9834	0.475141325	0.3075	1.9199	-3.2129	0.18895858	3.780344127	0.654
80.2834	2.0395	0.9424	0.462074038	0.2326	2.4878	-3.9654	0.261839322	3.054959286	0.3529
80.2871	2.0916	1.0157	0.485609103	0.3383	1.9702	-4.6703	0.292505383	3.511633349	0.4801
80.2907	2.6066	1.0954	0.420240927	0.2147	1.4994	-4.158	0.318755225	4.436249541	0.3597
80.2947	2.7049	1.0213	0.377574032	0.1139	1.2735	-4.8802	0.363329725	4.193816493	0.5449
80.2986	2.9158	1.1519	0.39505453	0.123	-0.092	-4.5949	0.413299017	4.180681145	0.4276
80.3023	3.8348	1.2052	0.314279754	0.0507	2.1791	-3.1382	0.527024327	4.385099309	0.2588
80.3059	4.3194	1.255	0.290549613	0.1953	0.2148	-4.2216	0.40988359	4.404318647	0.8956
80.3095	5.2406	1.2449	0.237549136	0.2282	1.7207	-3.8152	0.264386286	4.345556288	0.7244
80.3135	5.7009	1.245	0.218386571	0.293	1.1002	-3.3816	0.262855622	5.202018671	0.6083
80.3174	5.3976	1.3184	0.244256707	0.4695	1.1671	-4.9164	0.457647972	4.709829795	0.6835
80.3208	5.8806	1.5444	0.262626263	0.3246	0.9739	-4.141	0.510113171	4.730921074	0.5707
80.3242	7.2086	1.3807	0.191535111	0.3018	1.9234	-1.9875	0.659234333	3.342462193	1.1096
80.3281	7.4161	1.4656	0.197624088	0.2399	0.8279	-3.293	0.956502566	2.994088329	0.7818
80.3317	8.7314	1.4266	0.163387315	0.3322	2.9029	-4.6174	1.074555864	3.591260664	0.6891
80.3355	9.0922	1.4186	0.156023845	0.2766	1.3753	-3.669	1.111905212	3.807415796	1.1742
80.3393	9.6857	1.6314	0.168433877	0.2867	1.1372	-4.2176	1.085258461	3.36551576	0.4895
80.3432	11.4803	1.439	0.125345156	0.2686	1.8213	-3.2198	1.155866969	3.886525685	0.8968
80.3473	10.5179	1.4396	0.136871429	0.1305	0.6753	-4.9133	1.266503493	3.235121353	0.6796
80.3510	11.3273	1.5556	0.137331933	0.2257	0.8688	-5.0148	1.08763662	3.637439764	0.4646
80.3548	12.3504	1.5656	0.126765125	0.3403	0.9621	-3.829	0.97730372	4.888110176	0.5602
80.3588	12.6452	1.6588	0.131180211	0.088	0.9617	-5.409	0.866471967	4.418532332	0.5721
80.3626	13.763	1.7419	0.126563976	0.2507	1.0023	-3.7436	0.715060383	3.892848241	1.1317
80.3663	13.6237	1.6804	0.123343879	0.233	1.8054	-4.1753	0.611431314	5.246982803	0.523
80.3700	13.0262	1.8616	0.142911977	0.2652	0.7031	-4.032	0.656931197	4.486858341	0.9818
80.3738	13.6434	1.8413	0.134959028	0.1019	1.7205	-3.7381	0.685156988	5.147226235	0.6557
80.3779	12.9111	2.0262	0.156934731	0.3858	0.244	-4.9696	0.439936954	5.08771019	0.8696
80.3814	13.7508	1.8573	0.135068505	0.3644	1.8232	-1.9613	1.246833488	4.090723714	0.7382
80.3852	13.2606	2.0165	0.152067026	0.4492	0.979	-3.4695	0.953292039	4.096831723	0.4219
80.3892	15.3508	1.8504	0.120540949	0.181	0.8654	-2.8747	1.023269197	3.539199603	0.9106
80.3930	14.5432	1.8874	0.129778866	0.2664	0.8388	-4.3404	0.601963373	3.645780549	0.6599
80.3969	14.5904	1.8757	0.128557133	0.2247	0.3981	-4.5674	0.804261747	3.671083457	0.2923
80.4012	15.046	2.3319	0.154984714	0.2691	0.317	-4.7962	1.038629856	3.875179769	0.634
80.4059	18.339	1.9965	0.10886635	0.301	2.5712	-2.8741	0.919787184	3.894633678	1.1339
80.4104	15.8132	1.8918	0.11963423	0.202	0.2637	-4.266	1.922810412	3.319719002	0.5353
80.4140	16.3147	2.2156	0.135803907	0.2626	0.3578	-4.7806	2.811481416	2.823753696	0.5733
80.4173	22.3882	2.4357	0.108793918	0.5084	1.5529	-2.2958	2.632520287	3.069980518	0.9556
80.4208	25.4643	2.1923	0.086093079	0.3747	1.6776	-2.8332	2.491173876	3.294591113	1.3215
80.4242	25.2409	2.2185	0.087893062	0.3002	0.7545	-3.6941	1.791895345	3.580732953	1.047
80.4274	24.7135	2.0626	0.083460457	0.2462	0.1609	-4.83	0.668333466	3.952988806	0.9924
80.4307	21.9624	2.2344	0.101737515	0.1612	-0.2919	-4.1956	0.925611957	4.281980631	0.5777
80.4341	22.6685	2.3481	0.103584269	0.2452	0.3801	-3.8821	0.918730428	5.065531434	0.6722
80.4376	21.8912	2.4943	0.113940762	0.1567	-0.2805	-4.8202	1.24382759	5.485635274	0.586
80.4415	22.3458	2.6153	0.117037654	0.2136	0.5391	-2.143	1.477633427	4.887986412	0.935
80.4453	23.376	2.6535	0.11351386	0.2538	0.6001	-2.115	1.88546551	5.633731272	0.9816
80.4489	25.5589	2.7408	0.107234662	0.3552	0.9387	-2.4279	2.991075764	5.452061876	1.4038
80.4525	29.3539	2.8334	0.096525504	0.1844	1.3661	-2.3873	3.202917832	5.210653724	1.0696
80.4566	32.513	2.6061	0.08015563	0.25	1.477	-0.8355	2.878261757	4.394715144	0.9762
80.4603	31.3369	2.7375	0.087357077	0.2522	-0.5526	-3.1338	1.366410605	5.133007891	0.7136
80.4636	31.6189	2.7093	0.085686093	0.204	0.835	-3.8729	1.921204971	4.639087138	0.9241
80.4677	29.6477	2.9351	0.098999248	0.1275	-0.3857	-4.8741	1.912199911	4.342384525	0.9844
80.4713	31.1223	2.89	0.092859461	0.0868	0.7285	-2.9147	2.113001864	4.301304969	0.9232
80.4748	30.3671	2.6902	0.088589296	0.3073	1.1924	-3.21	1.418650072	4.316714284	0.9476
80.4784	27.5745	2.7584	0.100034452	0.1588	-0.1937	-3.5891	0.938920267	5.121801164	0.8902
80.4821	27.5431	3.1612	0.114772847	0.132	0.0768	-3.5073	0.889139315	5.480302234	0.6296
80.4858	29.0541	2.8079	0.096643847	0.4101	1.8064	-1.5803	0.740073911	5.805583092	1.1259
80.4896	25.5967	2.6112	0.10201315	0.2295	0.833	-3.5314	0.89592768	5.5869952	0.9011
80.4933	21.5068	3.3635	0.156392397	0.2654	-1.8689	-4.3914	1.167664563	5.481515522	0.4479
80.4969	27.7061	2.9156	0.105233144	0.254	1.8865	-0.4873	1.594489344	5.280822822	1.4234
80.5004	24.7536	3.0048	0.121388404	0.2151	-0.0033	-3.4499	1.577889598	5.648268376	1.155
80.5042	26.0877	3.2228	0.123537146	0.2915	0.366	-2.1902	1.223049697	4.748350258	1.0808
80.5082	27.5267	3.5603	0.129339877	0.2896	0.2232	-3.4405	NA	5.356585284	0.9445
80.5120	31.0292	3.0992	0.099880113	0.2308	2.6381	-2.0323	NA	5.151316124	1.3106
80.5156	27.175	3.3462	0.123135235	0.2314	0.1368	-3.3952	NA	5.509681637	0.3014
80.5191	29.1623	3.5343	0.121194144	0.1249	0.4477	-3.3466	NA	5.068260842	0.7401
80.5229	30.5135	3.5777	0.117249742	0.2848	0.8671	-2.7136	NA	4.930753327	0.4518
80.5265	30.825	3.9432	0.127922141	0.2161	0.7219	-2.8744	NA	6.588383444	0.9871
80.5302	30.1664	3.3214	0.110102631	0.3975	1.5872	-1.9737	NA	5.805504033	1.0289
80.5343	25.1676	3.4399	0.136679699	0.2986	-0.4381	-3.7029	0.574417442	5.39876868	0.9266
80.5381	23.7992	3.6602	0.153795086	0.2675	0.4497	-3.046	0.501811057	5.383159273	0.5688
80.5418	23.2674	3.2872	0.141279215	0.3358	0.7487	-2.8043	0.762722264	6.128637798	0.9284
80.5454	20.4439	3.0911	0.151199135	0.1889	-0.1638	-3.0453	0.864355492	4.923256236	0.9251
80.5491	19.2878	3.0429	0.157762938	0.2445	-1.1596	-4.0102	0.637021553	5.986603932	1.0845
80.5527	20.4334	3.0218	0.147885325	0.1954	-0.6325	-3.3377	2.914652471	5.113602859	0.8183
80.5564	23.9242	3.2965	0.137789351	0.1462	-1.3707	-3.822	2.774601392	4.525681274	0.9578
80.5602	30.9208	3.0948	0.100087967	0.262	1.3032	-2.1324	1.599574913	4.558484503	1.8159
80.5639	30.536	3.3113	0.108439219	0.3271	-0.8733	-3.8265	1.715938959	5.078109414	1.2988
80.5674	32.784	3.4859	0.106329307	0.1662	-0.7153	-2.8144	1.319832924	5.154936282	1.1736
80.5711	33.9364	3.4857	0.102712721	0.1477	-0.8244	-2.9982	1.793800158	4.769216038	0.9892
80.5748	36.3662	3.8111	0.104797862	0.3628	0.538	-2.5632	1.691397463	5.13552845	1.5016
80.5786	43.2442	3.1005	0.071697476	0.3544	1.046	-2.1225	0.78719845	4.964482554	1.422
80.5824	34.0888	3.1566	0.092599329	0.0658	-0.2422	-4.4815	0.40311134	5.415735324	0.8296
80.5862	31.8603	3.6835	0.115614103	0.1314	-0.7055	-3.806	0.38965652	6.198120868	0.6601
80.5898	33.2385	3.7665	0.113317388	0.1793	0.1315	-1.1869	0.761790413	6.076795565	1.3574
80.5934	34.0317	3.219	0.094588281	0.2903	1.3553	-2.3731	1.604998092	6.300327556	1.1006
80.5971	31.5483	3.5658	0.113026692	0.0394	-1.6229	-4.0477	1.856374615	5.965177133	0.6033
80.6007	39.5986	3.742	0.09449829	0.1485	0.5794	-4.1487	1.069813144	5.68087853	1.1138
80.6040	45.2761	3.2947	0.072769077	0.28	0.3554	-2.666	1.1513734	6.433705249	2.2003
80.6067	39.6913	3.7767	0.095151834	0.3619	-1.1393	-4.3366	1.000972379	6.346166259	0.7874
80.6098	45.7595	3.5085	0.076672604	0.3388	1.1557	-1.5645	0.736893294	6.393975801	1.4549
80.6136	41.4303	3.6659	0.088483549	0.325	-0.8016	-1.8663	0.506363993	6.207484508	1.3709
80.6177	41.5054	3.3879	0.081625523	0.3943	-0.6747	-2.9191	0.56737508	6.102484257	1.1332
80.6218	38.45	3.3875	0.08810143	0.1244	0.1562	-2.355	0.570448809	5.585198582	1.5194
80.6260	35.7724	3.6948	0.103286332	0.2775	-0.1482	-3.1963	0.538581617	6.335672741	1.3032
80.6297	38.6091	3.4313	0.08887283	0.1262	0.6705	-2.6932	0.68621594	5.412799918	1.7854
80.6334	36.4632	3.7709	0.103416595	0.2635	-0.9201	-2.3135	0.538907455	6.889216263	1.0491
80.6370	39.8219	3.2446	0.08147778	0.4054	0.5254	-1.6375	0.457953087	6.210552831	1.4421
80.6406	35.848	3.294	0.091887971	0.3205	-0.7084	-2.0966	0.529109985	5.753509478	1.2836
80.6442	34.1702	3.4224	0.100157447	0.2463	0.2733	-3.2911	0.842256749	5.437859771	1.1702
80.6478	36.5137	3.4966	0.095761317	0.1928	0.3848	-2.3462	0.849192267	5.097764157	1.3985
80.6514	36.54	3.4206	0.093612479	0.3404	-0.2061	-1.5426	0.69040388	5.647483693	1.2174
80.6548	35.7481	3.555	0.099445845	0.1864	0.0587	-1.9101	0.454737066	5.66969769	1.052
80.6576	34.8817	3.2767	0.093937509	0.6179	0.6749	-3.0597	0.375624501	5.370391623	1.3586
80.6595	31.746	3.2164	0.101316701	0.2662	-0.7864	-1.741	0.446758033	6.39717809	1.0022
80.6613	30.7083	3.041	0.099028601	0.2437	-0.6531	-3.1663	0.400282937	5.703913371	0.74
80.6634	29.0589	3.2826	0.11296367	0.1302	-1.5733	-3.0318	0.439706702	6.759297373	0.6973
80.6655	31.7134	3.3049	0.104211469	0.2543	0.9092	-1.1394	0.612450186	6.318625457	0.9643
80.6676	31.3374	3.3771	0.107765801	0.3557	0.6719	-3.2129	0.475597569	7.526585423	1.2453
80.6700	32.7619	3.2963	0.100613823	0.4066	0.4282	-1.5535	0.692744507	5.760166408	0.8561
80.6723	31.3035	3.0469	0.097334164	0.3062	0.747	-1.8674	1.521971828	6.815982454	1.3739
80.6744	30.7017	3.0201	0.098369146	0.2937	-1.4344	-2.5665	1.662962623	5.170621119	1.3629
80.6762	34.4916	3.2317	0.093695277	0.4354	-1.2995	-2.8737	1.573920888	4.792928741	1.1405
80.6782	41.0008	3.0542	0.074491229	0.2071	0.6979	-2.5817	1.538933007	5.343953764	1.1748
80.6806	41.3622	3.21	0.077607091	0.417	-0.1356	-3.787	1.482890084	5.569577576	1.2943
80.6831	43.6015	3.3056	0.075813905	0.1011	-0.1327	-3.2866	1.522267973	4.967224415	1.4755
80.6852	46.5982	3.2624	0.070011288	0.2038	0.4363	-2.7369	1.483788004	5.093012353	1.9079
80.6890	46.8697	3.2367	0.069057408	0.1749	-0.864	-4.1006	1.611504911	5.327749844	1.8382
80.6925	45.8283	3.1039	0.067728892	0.2541	-1.3679	-3.8132	1.927761808	4.881953869	1.105
80.6953	45.9103	3.3734	0.073478065	0.249	-1.1137	-4.9889	1.672550763	4.612914568	1.8073
80.6982	48.4178	3.1006	0.064038432	0.1142	-0.5083	-4.8775	1.806718396	4.322551432	1.2801
80.7007	44.8448	3.2027	0.071417422	0.2274	-1.2048	-5.2659	1.3901455	4.683920928	1.6639
80.7030	43.8101	3.7453	0.085489419	0.1759	-1.4501	-5.5535	1.137042437	4.993417403	1.0398
80.7054	51.091	2.8718	0.056209509	0.3467	0.3185	-3.1986	1.011341037	4.86948029	1.348
80.7076	37.3046	3.8348	0.102796974	-0.0565	-1.9108	-6.0143	1.134812723	5.393821044	0.9221
80.7099	47.046	3.1785	0.067561536	0.2845	0.8169	-2.5326	1.34894839	5.50411509	1.4221
80.7124	38.3703	3.5975	0.093757411	0.2045	-1.4488	-5.5128	1.514694263	5.911419104	1.1183
80.7145	40.9043	3.7179	0.090892645	0.1714	-0.4199	-4.052	1.714060228	6.260059667	1.4347
80.7170	42.3742	3.7065	0.087470678	0.2497	0.0582	-2.787	1.447450506	5.071218921	1.4223
80.7194	42.3079	3.4332	0.081147965	0.2291	-0.7273	-3.5824	1.369873167	6.08650425	1.2272
80.7215	38.4442	3.5274	0.091753763	0.1288	-1.0527	-4.6639	1.227320718	6.436329715	0.7851
80.7233	38.1059	3.9147	0.102732123	0.3465	-0.782	-4.2811	1.176419462	5.735247312	0.8503
80.7257	41.585	3.6317	0.087331971	0.2042	-1.2334	-2.924	1.263231988	6.793913979	0.9246
80.7275	39.1098	3.7843	0.096760914	0.2208	-0.323	-4.6155	1.443864549	7.411349192	0.8189
80.7295	40.5972	4.1433	0.102058763	0.1801	-1.2541	-4.3652	1.952928348	6.815260684	1.3547
80.7319	48.139	4.0605	0.084349488	0.3168	0.2601	-2.633	2.220930974	8.17684913	1.379
80.7342	48.0445	3.9631	0.08248811	0.2481	-0.8689	-2.2988	2.55836706	8.209854722	1.7422
80.7366	49.741	3.8652	0.07770652	0.397	0.8078	-2.9904	3.32701646	8.793392585	1.7183
80.7390	46.3797	3.7626	0.08112601	0.2737	-0.0568	-3.6342	2.574648563	8.339056125	1.6666
80.7422	45.3149	4.2732	0.094300109	0.1558	-0.9579	-2.9849	2.387089216	7.728148042	0.9219
80.7455	49.8114	3.7296	0.074874426	0.2347	0.7707	-3.3926	1.883743662	7.280781502	1.485
80.7484	40.1135	3.913	0.097548207	0.0183	-1.6248	-4.6131	1.68999469	7.385224586	0.6409
80.7512	40.856	4.397	0.107621892	0.1192	-1.0857	-5.1226	1.202055225	7.952705522	0.9794
80.7540	45.5913	4.2027	0.092182061	0.2855	0.0214	-4.3354	0.885180675	8.781770224	1.635
80.7566	43.8136	3.8644	0.088200924	0.3345	-0.1481	-3.5	1.13362591	9.257426587	1.827
80.7581	40.9017	3.6986	0.090426559	0.0654	-0.5134	-3.786	1.185148921	9.636872479	1.6729
80.7605	37.6259	3.5998	0.095673459	0.2312	-1.5894	-4.7609	1.008039818	8.932146441	0.9811
80.7628	36.895	3.9674	0.107532186	0.049	-1.8756	-4.3357	0.909648884	9.42334164	1.1926
80.7655	39.5176	3.8742	0.09803733	0.482	-1.3511	-3.0639	0.830518755	10.51101218	1.6787
80.7685	38.5219	3.7728	0.097939094	0.3364	0.3183	-3.0142	0.751270016	11.53936515	2.3041
80.7710	35.8196	3.8171	0.106564562	0.5797	-0.6166	-3.9574	0.764419055	10.36900226	1.4846
80.7736	35.2358	3.5803	0.101609726	0.4049	-0.1333	-1.773	0.74724904	10.72020121	1.6069
80.7761	32.4069	3.4511	0.106492753	0.2842	-0.5202	-3.5436	0.604376768	9.816151955	1.2932
80.7782	30.8428	3.0882	0.100127096	0.4588	-1.1905	-3.5436	0.510216691	9.199069964	1.5495
80.7803	26.3841	3.1436	0.119147517	0.2678	-1.4415	-3.3286	0.525287355	10.96498438	1.4804
80.7827	25.4544	3.3681	0.13231897	0.3177	-0.9252	-3.5801	0.48842249	10.08049183	1.4673
80.7850	25.6412	3.383	0.131936103	0.3028	-0.0585	-2.6833	0.518251431	11.14259575	1.5899
80.7874	25.241	2.879	0.114060457	0.2476	-0.588	-2.5575	0.39061727	9.748304297	1.3976
80.7897	20.6704	2.7374	0.132430916	0.2158	-1.7934	-4.3496	0.291483038	9.7540696	1.2264
80.7918	19.7859	2.8743	0.145270117	0.1154	-1.7186	-2.8697	0.345373747	11.40609611	1.4044
80.7943	20.7449	2.9087	0.140212775	0.3333	-0.6747	-4.1989	0.302842022	9.698413456	1.5944
80.7968	19.9938	2.8779	0.143939621	0.4482	-1.6355	-3.2261	0.217893015	8.582568379	1.1004
80.7988	19.7058	2.7475	0.139425956	0.3331	-1.3472	-2.637	0.275509788	10.26997966	1.3692
80.8013	20.4246	2.5892	0.1267687	0.3888	-0.5337	-2.7835	0.385677401	8.88245886	1.7399
