lat	lon	DMS [nmol/L]	MeSH [nmol/L]	sum	DMS_MeSH	MeSH_DMS	DMS_frac	MeSH_frac
75.5449251	10.7098886	4.8489	1.5912	6.4401	3.047	0.328	75.3	24.7
75.5529263	10.7041237	5.1691	1.4991	6.6682	3.448	0.290	77.5	22.5
75.5608122	10.6972949	5.013	1.4918	6.5048	3.360	0.298	77.1	22.9
75.568837	10.6919746	4.5854	1.5356	6.121	2.986	0.335	74.9	25.1
75.5768093	10.6867026	4.8836	1.7119	6.5955	2.853	0.351	74.0	26.0
75.584832	10.6803519	5.8589	1.5514	7.4103	3.777	0.265	79.1	20.9
75.5927641	10.6731292	5.094	1.6015	6.6955	3.181	0.314	76.1	23.9
75.6007912	10.6685342	5.4876	1.584	7.0716	3.464	0.289	77.6	22.4
75.6088382	10.6637734	5.7365	1.6911	7.4276	3.392	0.295	77.2	22.8
75.6167363	10.657673	6.0394	1.5683	7.6077	3.851	0.260	79.4	20.6
75.6245878	10.6508195	5.2824	1.5852	6.8676	3.332	0.300	76.9	23.1
75.6325504	10.6450211	5.4442	1.5044	6.9486	3.619	0.276	78.3	21.7
75.6405166	10.6398214	5.6588	1.5735	7.2323	3.596	0.278	78.2	21.8
75.6484871	10.633744	5.7891	1.5052	7.2943	3.846	0.260	79.4	20.6
75.6566114	10.6270602	5.6881	1.5336	7.2217	3.709	0.270	78.8	21.2
75.6648457	10.6228124	5.3869	1.5587	6.9456	3.456	0.289	77.6	22.4
75.6730204	10.6167596	5.3982	1.3655	6.7637	3.953	0.253	79.8	20.2
75.6812088	10.6103671	4.3124	1.3435	5.6559	3.210	0.312	76.2	23.8
75.6893118	10.6036824	3.7085	1.5567	5.2652	2.382	0.420	70.4	29.6
75.6975173	10.5972012	3.7928	1.4307	5.2235	2.651	0.377	72.6	27.4
75.7056865	10.5911645	4.0599	1.5386	5.5985	2.639	0.379	72.5	27.5
75.713856	10.5852709	6.818	1.6008	8.4188	4.259	0.235	81.0	19.0
75.7221077	10.579411	8.6731	1.6626	10.3357	5.217	0.192	83.9	16.1
75.7303025	10.573634	9.115	1.7016	10.8166	5.357	0.187	84.3	15.7
75.7385382	10.5683229	8.8916	1.5928	10.4844	5.582	0.179	84.8	15.2
75.7467752	10.5615418	8.1021	1.495	9.5971	5.419	0.185	84.4	15.6
75.754903	10.5550619	7.239	1.5242	8.7632	4.749	0.211	82.6	17.4
75.7630704	10.5497362	7.0215	1.432	8.4535	4.903	0.204	83.1	16.9
75.769714	10.5421279	6.8942	1.3729	8.2671	5.022	0.199	83.4	16.6
75.7749639	10.5384738	6.4307	1.4882	7.9189	4.321	0.231	81.2	18.8
75.7797966	10.5351439	6.2277	1.3583	7.586	4.585	0.218	82.1	17.9
75.7845257	10.5321924	6.3268	1.3662	7.693	4.631	0.216	82.2	17.8
75.7890853	10.5289853	6.8019	1.4505	8.2524	4.689	0.213	82.4	17.6
75.7936796	10.5260577	8.1046	1.5265	9.6311	5.309	0.188	84.2	15.8
75.7982541	10.5228021	9.0707	1.3611	10.4318	6.664	0.150	87.0	13.0
75.8028393	10.5198709	8.8241	1.2465	10.0706	7.079	0.141	87.6	12.4
75.807426	10.5166599	8.59	1.2713	9.8613	6.757	0.148	87.1	12.9
75.8119816	10.5133055	9.0957	1.2646	10.3603	7.193	0.139	87.8	12.2
75.8164842	10.5096795	9.2285	1.408	10.6365	6.554	0.153	86.8	13.2
75.8210759	10.5064776	9.9897	1.234	11.2237	8.095	0.124	89.0	11.0
75.8256133	10.502982	9.0585	1.2365	10.295	7.326	0.137	88.0	12.0
75.8302259	10.4999927	9.2573	1.2246	10.4819	7.559	0.132	88.3	11.7
75.8347813	10.4964207	8.7764	1.2546	10.031	6.995	0.143	87.5	12.5
75.839272	10.4927494	9.1258	1.2169	10.3427	7.499	0.133	88.2	11.8
75.8437564	10.4892918	7.872	1.3361	9.2081	5.892	0.170	85.5	14.5
75.8481143	10.4859709	8.8744	1.2037	10.0781	7.373	0.136	88.1	11.9
75.8524435	10.4828723	8.5045	1.1788	9.6833	7.215	0.139	87.8	12.2
75.8570593	10.4795953	8.136	1.2773	9.4133	6.370	0.157	86.4	13.6
75.8621867	10.4771914	8.386	1.1022	9.4882	7.608	0.131	88.4	11.6
75.8683843	10.4735669	6.356	1.0919	7.4479	5.821	0.172	85.3	14.7
75.8751645	10.4678437	5.5968	1.1868	6.7836	4.716	0.212	82.5	17.5
75.8821744	10.4624202	5.2507	1.0311	6.2818	5.092	0.196	83.6	16.4
75.889586	10.457009	4.2558	1.1929	5.4487	3.568	0.280	78.1	21.9
75.8971829	10.4507685	4.5762	1.0523	5.6285	4.349	0.230	81.3	18.7
75.9047937	10.4450894	3.3672	0.9097	4.2769	3.701	0.270	78.7	21.3
75.9123732	10.4395249	2.8332	0.9332	3.7664	3.036	0.329	75.2	24.8
75.9199676	10.433873	2.8173	0.826	3.6433	3.411	0.293	77.3	22.7
75.9274708	10.4280961	2.533	0.975	3.508	2.598	0.385	72.2	27.8
75.9349669	10.4225289	2.9091	0.9396	3.8487	3.096	0.323	75.6	24.4
75.9423802	10.4171929	2.6532	0.9852	3.6384	2.693	0.371	72.9	27.1
75.9497705	10.4116388	3.0718	0.7641	3.8359	4.020	0.249	80.1	19.9
75.9571186	10.4056191	2.3259	0.9111	3.237	2.553	0.392	71.9	28.1
75.9645243	10.3994096	2.8584	0.9409	3.7993	3.038	0.329	75.2	24.8
75.9723144	10.3927153	2.7709	0.9528	3.7237	2.908	0.344	74.4	25.6
75.9803758	10.3882169	2.8462	0.8676	3.7138	3.281	0.305	76.6	23.4
75.9883191	10.3818666	2.7476	0.8623	3.6099	3.186	0.314	76.1	23.9
75.9962467	10.375827	2.5231	0.8162	3.3393	3.091	0.323	75.6	24.4
76.0042689	10.3703262	2.3349	0.8807	3.2156	2.651	0.377	72.6	27.4
76.0121719	10.3631359	2.5469	0.8697	3.4166	2.928	0.341	74.5	25.5
76.0201964	10.3572332	3.5302	0.9898	4.52	3.567	0.280	78.1	21.9
76.0282235	10.3523839	10.3601	1.176	11.5361	8.810	0.114	89.8	10.2
76.0361287	10.3457083	20.9357	1.3582	22.2939	15.414	0.065	93.9	6.1
76.0439834	10.3401389	33.2481	1.7	34.9481	19.558	0.051	95.1	4.9
76.0517963	10.3349706	47.4191	2.0927	49.5118	22.659	0.044	95.8	4.2
76.0595285	10.3280842	52.1786	1.9068	54.0854	27.364	0.037	96.5	3.5
76.0673261	10.3220371	40.12	2.0283	42.1483	19.780	0.051	95.2	4.8
76.0751478	10.3168526	34.347	1.6934	36.0404	20.283	0.049	95.3	4.7
76.0830401	10.3112812	23.2895	1.8859	25.1754	12.349	0.081	92.5	7.5
76.0909445	10.3049022	19.6059	1.6836	21.2895	11.645	0.086	92.1	7.9
76.0988924	10.2991969	14.2385	1.6028	15.8413	8.884	0.113	89.9	10.1
76.1068822	10.293303	10.517	1.5761	12.0931	6.673	0.150	87.0	13.0
76.1149295	10.2866407	8.7019	1.6141	10.316	5.391	0.185	84.4	15.6
76.1229694	10.2798806	7.6809	1.528	9.2089	5.027	0.199	83.4	16.6
76.1311197	10.2741564	6.1369	1.5333	7.6702	4.002	0.250	80.0	20.0
76.1392164	10.2686173	5.5386	1.4573	6.9959	3.801	0.263	79.2	20.8
76.1473091	10.262735	5.2004	1.5492	6.7496	3.357	0.298	77.0	23.0
76.1554511	10.256582	5.4159	1.3452	6.7611	4.026	0.248	80.1	19.9
76.1635183	10.2497374	4.7982	1.3029	6.1011	3.683	0.272	78.6	21.4
76.171604	10.2427762	5.0335	1.3059	6.3394	3.854	0.259	79.4	20.6
76.1798084	10.2365554	4.9916	1.21	6.2016	4.125	0.242	80.5	19.5
76.1880235	10.2314848	4.389	1.2401	5.6291	3.539	0.283	78.0	22.0
76.1962093	10.2253458	4.1712	1.1551	5.3263	3.611	0.277	78.3	21.7
76.2044743	10.2189071	3.6989	1.171	4.8699	3.159	0.317	76.0	24.0
76.2127249	10.2127616	4.0024	1.2991	5.3015	3.081	0.325	75.5	24.5
76.220969	10.2066642	4.5215	1.4336	5.9551	3.154	0.317	75.9	24.1
76.2292663	10.2001213	4.7477	1.137	5.8847	4.176	0.239	80.7	19.3
76.2375398	10.1935559	3.681	1.1175	4.7985	3.294	0.304	76.7	23.3
76.2459085	10.1868547	3.4073	1.2107	4.618	2.814	0.355	73.8	26.2
76.2542403	10.1798412	3.7351	1.1558	4.8909	3.232	0.309	76.4	23.6
76.2626526	10.1739166	3.4151	1.147	4.5621	2.977	0.336	74.9	25.1
76.2711405	10.1676566	3.1702	1.0623	4.2325	2.984	0.335	74.9	25.1
76.2795474	10.1609663	2.6945	1.0727	3.7672	2.512	0.398	71.5	28.5
76.2878632	10.1540801	2.5808	1.1675	3.7483	2.211	0.452	68.9	31.1
76.2962815	10.1480715	2.8513	1.0681	3.9194	2.670	0.375	72.7	27.3
76.3046252	10.1420386	3.0894	1.1107	4.2001	2.781	0.360	73.6	26.4
76.3128128	10.1349983	3.6349	1.0606	4.6955	3.427	0.292	77.4	22.6
76.321142	10.1296422	3.3618	1.1453	4.5071	2.935	0.341	74.6	25.4
76.3293987	10.1239203	3.7071	1.2657	4.9728	2.929	0.341	74.5	25.5
76.337693	10.1173301	4.0983	1.1031	5.2014	3.715	0.269	78.8	21.2
76.3458757	10.1110748	4.0265	1.3105	5.337	3.072	0.325	75.4	24.6
76.3540115	10.1045307	5.076	1.2637	6.3397	4.017	0.249	80.1	19.9
76.3621363	10.0973101	5.2075	1.2674	6.4749	4.109	0.243	80.4	19.6
76.3702319	10.091088	5.0782	1.3714	6.4496	3.703	0.270	78.7	21.3
76.3784025	10.0858013	4.8737	1.3284	6.2021	3.669	0.273	78.6	21.4
76.3866101	10.0797076	4.9343	1.3348	6.2691	3.697	0.271	78.7	21.3
76.3947474	10.0734684	5.1955	1.3497	6.5452	3.849	0.260	79.4	20.6
76.4028309	10.0659329	4.9588	1.4639	6.4227	3.387	0.295	77.2	22.8
76.4109907	10.0599929	5.4231	1.5902	7.0133	3.410	0.293	77.3	22.7
76.41911	10.0544624	5.866	1.4771	7.3431	3.971	0.252	79.9	20.1
76.4272229	10.0484048	6.075	1.5761	7.6511	3.854	0.259	79.4	20.6
76.4352848	10.0405821	7.726	1.4764	9.2024	5.233	0.191	84.0	16.0
76.4433776	10.0343848	8.9651	1.5822	10.5473	5.666	0.176	85.0	15.0
76.4514624	10.0279595	11.2236	1.5824	12.806	7.093	0.141	87.6	12.4
76.4594972	10.0229305	10.3759	1.6641	12.04	6.235	0.160	86.2	13.8
76.4674409	10.0170679	11.912	1.9913	13.9033	5.982	0.167	85.7	14.3
76.4754125	10.0103064	22.2885	1.9086	24.1971	11.678	0.086	92.1	7.9
76.4832782	10.0032165	26.3556	1.7262	28.0818	15.268	0.065	93.9	6.1
76.4911966	9.9977615	27.9364	1.895	29.8314	14.742	0.068	93.6	6.4
76.4991	9.9923789	35.0134	2.0473	37.0607	17.102	0.058	94.5	5.5
76.5068681	9.9862438	39.237	1.9914	41.2284	19.703	0.051	95.2	4.8
76.514534	9.9788261	36.6813	2.158	38.8393	16.998	0.059	94.4	5.6
76.5222032	9.9731938	34.8374	2.0314	36.8688	17.149	0.058	94.5	5.5
76.5297777	9.9684058	28.2197	1.9721	30.1918	14.309	0.070	93.5	6.5
76.5373214	9.9627582	23.6588	2.0495	25.7083	11.544	0.087	92.0	8.0
76.5448437	9.9569853	21.3628	1.9392	23.302	11.016	0.091	91.7	8.3
76.5523259	9.9505607	19.7073	1.9718	21.6791	9.995	0.100	90.9	9.1
76.5597783	9.9442199	17.488	2.0121	19.5001	8.691	0.115	89.7	10.3
76.5672293	9.9390423	14.7363	2.2982	17.0345	6.412	0.156	86.5	13.5
76.5746858	9.9335631	13.6433	1.9924	15.6357	6.848	0.146	87.3	12.7
76.5821723	9.9277342	10.216	1.8981	12.1141	5.382	0.186	84.3	15.7
76.5895952	9.9215526	8.4214	1.8613	10.2827	4.524	0.221	81.9	18.1
76.5970218	9.9156943	7.8312	1.9465	9.7777	4.023	0.249	80.1	19.9
76.604504	9.9100735	7.328	1.9218	9.2498	3.813	0.262	79.2	20.8
76.6118782	9.903153	6.6843	1.7845	8.4688	3.746	0.267	78.9	21.1
76.6193144	9.8974265	5.9695	1.6784	7.6479	3.557	0.281	78.1	21.9
76.6268543	9.8922898	5.3296	1.6646	6.9942	3.202	0.312	76.2	23.8
76.6342706	9.8866476	5.0728	1.7192	6.792	2.951	0.339	74.7	25.3
76.6417297	9.8811088	5.3988	1.6817	7.0805	3.210	0.311	76.2	23.8
76.6491664	9.8750377	5.1163	1.8891	7.0054	2.708	0.369	73.0	27.0
76.6565845	9.8681421	5.6238	1.6635	7.2873	3.381	0.296	77.2	22.8
76.6641074	9.862287	5.0015	1.5634	6.5649	3.199	0.313	76.2	23.8
76.6715895	9.8575452	4.8379	1.6632	6.5011	2.909	0.344	74.4	25.6
76.6790246	9.851584	4.9814	1.4711	6.4525	3.386	0.295	77.2	22.8
76.6865122	9.8453546	4.5007	1.4867	5.9874	3.027	0.330	75.2	24.8
76.6940063	9.8394307	4.5667	1.4466	6.0133	3.157	0.317	75.9	24.1
76.7015477	9.8333042	3.9509	1.6172	5.5681	2.443	0.409	71.0	29.0
76.7091402	9.8267404	4.379	1.5851	5.9641	2.763	0.362	73.4	26.6
76.7167591	9.8206698	4.8917	1.5999	6.4916	3.058	0.327	75.4	24.6
76.7244146	9.8148006	4.5935	1.6894	6.2829	2.719	0.368	73.1	26.9
76.7321339	9.8082685	4.865	1.4646	6.3296	3.322	0.301	76.9	23.1
76.7398661	9.8023853	4.3945	1.5047	5.8992	2.921	0.342	74.5	25.5
76.7476167	9.7965969	4.3636	1.5357	5.8993	2.841	0.352	74.0	26.0
76.755323	9.7908321	4.7462	1.6049	6.3511	2.957	0.338	74.7	25.3
76.7629944	9.7841288	4.7995	1.4991	6.2986	3.202	0.312	76.2	23.8
76.770757	9.7785078	4.7315	1.5756	6.3071	3.003	0.333	75.0	25.0
76.7785009	9.7730109	4.8132	1.36	6.1732	3.539	0.283	78.0	22.0
76.7862597	9.7664994	4.2706	1.6209	5.8915	2.635	0.380	72.5	27.5
76.7940112	9.7595903	5.2585	1.6272	6.8857	3.232	0.309	76.4	23.6
76.8017889	9.7537459	5.2818	1.5647	6.8465	3.376	0.296	77.1	22.9
76.8096453	9.7481397	5.0321	1.6446	6.6767	3.060	0.327	75.4	24.6
76.8175525	9.7417607	5.2617	1.4695	6.7312	3.581	0.279	78.2	21.8
76.8254008	9.7343935	5.0119	1.5619	6.5738	3.209	0.312	76.2	23.8
76.8333713	9.7275184	6.216	1.6059	7.8219	3.871	0.258	79.5	20.5
76.8413476	9.7217978	8.9799	1.7836	10.7635	5.035	0.199	83.4	16.6
76.8492482	9.7166795	10.204	1.1396	11.3436	8.954	0.112	90.0	10.0
77.8890408	8.8527619	12.64	1.0733	13.7133	11.777	0.085	92.2	7.8
77.8973444	8.8459426	25.1429	1.1572	26.3001	21.727	0.046	95.6	4.4
77.9055724	8.8389036	27.0212	1.1008	28.122	24.547	0.041	96.1	3.9
77.9136777	8.8300769	27.1941	1.3406	28.5347	20.285	0.049	95.3	4.7
77.9218337	8.8215823	36.0402	1.2243	37.2645	29.437	0.034	96.7	3.3
77.9301064	8.8164321	36.4909	1.6284	38.1193	22.409	0.045	95.7	4.3
77.9383438	8.8099086	45.2045	1.6158	46.8203	27.977	0.036	96.5	3.5
77.9465224	8.8030377	36.2527	1.6715	37.9242	21.689	0.046	95.6	4.4
77.9546688	8.7955676	29.6164	1.8168	31.4332	16.301	0.061	94.2	5.8
77.962899	8.7888266	26.8938	1.7473	28.6411	15.392	0.065	93.9	6.1
77.9710447	8.7819036	23.6484	2.042	25.6904	11.581	0.086	92.1	7.9
77.9791938	8.7767884	26.1904	2.4046	28.595	10.892	0.092	91.6	8.4
77.9874765	8.7743656	29.0392	2.2163	31.2555	13.103	0.076	92.9	7.1
77.9957292	8.7721115	27.1335	2.1779	29.3114	12.459	0.080	92.6	7.4
78.0040071	8.7702095	27.9023	2.4698	30.3721	11.297	0.089	91.9	8.1
78.0123224	8.7677982	29.404	2.848	32.252	10.324	0.097	91.2	8.8
78.0205653	8.7644376	31.4141	2.7567	34.1708	11.396	0.088	91.9	8.1
78.0287899	8.7607603	27.9158	2.6521	30.5679	10.526	0.095	91.3	8.7
78.0371009	8.7581889	23.1391	2.4485	25.5876	9.450	0.106	90.4	9.6
78.0453724	8.7562209	20.1951	2.8165	23.0116	7.170	0.139	87.8	12.2
78.0536844	8.7541757	22.3337	2.8609	25.1946	7.807	0.128	88.6	11.4
78.0619348	8.750965	22.446	2.9947	25.4407	7.495	0.133	88.2	11.8
78.0701767	8.7476417	23.0121	2.8469	25.859	8.083	0.124	89.0	11.0
78.0784454	8.7446462	21.2705	2.9971	24.2676	7.097	0.141	87.6	12.4
78.086707	8.7426907	22.8495	3.1696	26.0191	7.209	0.139	87.8	12.2
78.0949654	8.7407886	25.0324	2.8592	27.8916	8.755	0.114	89.7	10.3
78.1032349	8.7377847	23.1966	3.0797	26.2763	7.532	0.133	88.3	11.7
78.111456	8.7353504	26.6394	2.9356	29.575	9.075	0.110	90.1	9.9
78.1196701	8.7322937	25.1471	2.8779	28.025	8.738	0.114	89.7	10.3
78.1279343	8.729506	23.7075	3.0295	26.737	7.826	0.128	88.7	11.3
78.13615	8.7260497	23.2721	2.4461	25.7182	9.514	0.105	90.5	9.5
78.1444524	8.7229732	17.1708	2.9622	20.133	5.797	0.173	85.3	14.7
78.1527069	8.7203596	18.2529	3.143	21.3959	5.807	0.172	85.3	14.7
78.1609477	8.7175549	17.6691	3.0059	20.675	5.878	0.170	85.5	14.5
78.1692179	8.7147895	15.9772	3.3815	19.3587	4.725	0.212	82.5	17.5
78.1774278	8.712518	16.7101	3.1896	19.8997	5.239	0.191	84.0	16.0
78.1856689	8.7103524	16.2516	3.8467	20.0983	4.225	0.237	80.9	19.1
78.1939068	8.7078201	18.1192	3.3785	21.4977	5.363	0.186	84.3	15.7
78.2020806	8.7057614	16.8356	3.4981	20.3337	4.813	0.208	82.8	17.2
78.2102102	8.7024386	17.2186	3.8284	21.047	4.498	0.222	81.8	18.2
78.2184208	8.700205	19.1674	3.7984	22.9658	5.046	0.198	83.5	16.5
78.2265461	8.6975564	18.6684	3.7725	22.4409	4.949	0.202	83.2	16.8
78.2346636	8.6941875	17.7104	3.9337	21.6441	4.502	0.222	81.8	18.2
78.2428057	8.6909003	18.3671	3.5111	21.8782	5.231	0.191	84.0	16.0
78.2508487	8.6889328	17.7429	4.5058	22.2487	3.938	0.254	79.7	20.3
78.2588691	8.6863871	23.1908	3.9125	27.1033	5.927	0.169	85.6	14.4
78.2667168	8.6829568	20.6721	4.0328	24.7049	5.126	0.195	83.7	16.3
78.2744855	8.6804698	20.5531	4.2789	24.832	4.803	0.208	82.8	17.2
78.2822287	8.6776337	22.6511	4.0551	26.7062	5.586	0.179	84.8	15.2
78.2898578	8.6749846	20.5369	4.3419	24.8788	4.730	0.211	82.5	17.5
78.2975094	8.6725766	19.5971	4.0629	23.66	4.823	0.207	82.8	17.2
78.3052205	8.670835	17.4667	4.2507	21.7174	4.109	0.243	80.4	19.6
78.3129196	8.6687464	17.9972	3.9404	21.9376	4.567	0.219	82.0	18.0
78.3207025	8.6646532	15.5359	4.206	19.7419	3.694	0.271	78.7	21.3
78.3286306	8.6625264	15.5837	3.9687	19.5524	3.927	0.255	79.7	20.3
78.3365797	8.659553	13.7086	4.419	18.1276	3.102	0.322	75.6	24.4
78.3446608	8.6574323	14.4757	4.1688	18.6445	3.472	0.288	77.6	22.4
78.3527245	8.6558756	13.2167	4.405	17.6217	3.000	0.333	75.0	25.0
78.3608513	8.6531301	15.2998	4.0026	19.3024	3.822	0.262	79.3	20.7
78.3690781	8.6504195	13.9701	4.5559	18.526	3.066	0.326	75.4	24.6
78.3772632	8.6471286	15.9903	4.7525	20.7428	3.365	0.297	77.1	22.9
78.3854535	8.643592	17.5125	4.7986	22.3111	3.650	0.274	78.5	21.5
78.393721	8.6407275	18.9794	3.9342	22.9136	4.824	0.207	82.8	17.2
78.4018757	8.636395	14.8739	4.3608	19.2347	3.411	0.293	77.3	22.7
78.4099902	8.636841	16.1864	4.1491	20.3355	3.901	0.256	79.6	20.4
78.4182333	8.6343436	20.5488	3.996	24.5448	5.142	0.194	83.7	16.3
78.4264451	8.6312938	25.4156	3.8992	29.3148	6.518	0.153	86.7	13.3
78.434646	8.6270606	23.9905	3.7391	27.7296	6.416	0.156	86.5	13.5
78.4429107	8.6238967	21.1207	4.2086	25.3293	5.018	0.199	83.4	16.6
78.4510715	8.6224067	20.7975	3.7542	24.5517	5.540	0.181	84.7	15.3
78.4593157	8.6200232	15.4251	3.4103	18.8354	4.523	0.221	81.9	18.1
78.4675438	8.6169814	11.2956	3.5097	14.8053	3.218	0.311	76.3	23.7
78.4757484	8.613228	9.5391	3.0591	12.5982	3.118	0.321	75.7	24.3
78.4839768	8.6101918	7.3014	3.4156	10.717	2.138	0.468	68.1	31.9
78.4921656	8.6075004	6.9112	3.414	10.3252	2.024	0.494	66.9	33.1
78.5003421	8.6048523	6.0718	2.9584	9.0302	2.052	0.487	67.2	32.8
78.5085728	8.6018579	4.8797	2.9048	7.7845	1.680	0.595	62.7	37.3
78.5166679	8.5989109	4.2767	2.6472	6.9239	1.616	0.619	61.8	38.2
78.5247373	8.5970877	3.6186	2.8611	6.4797	1.265	0.791	55.8	44.2
78.5328471	8.5948014	3.8736	2.6183	6.4919	1.479	0.676	59.7	40.3
78.5409297	8.591393	3.5854	2.4795	6.0649	1.446	0.692	59.1	40.9
78.5490556	8.5882764	3.2488	2.5457	5.7945	1.276	0.784	56.1	43.9
78.5571612	8.5854364	3.3465	2.2859	5.6324	1.464	0.683	59.4	40.6
78.5652421	8.5825441	2.7559	2.5102	5.2661	1.098	0.911	52.3	47.7
78.5733652	8.5808574	3.3668	2.0632	5.43	1.632	0.613	62.0	38.0
78.5814234	8.5786254	2.735	1.9857	4.7207	1.377	0.726	57.9	42.1
78.5894476	8.5756021	2.7001	2.1058	4.8059	1.282	0.780	56.2	43.8
78.5974955	8.5726523	2.9509	2.2419	5.1928	1.316	0.760	56.8	43.2
78.6055075	8.5697304	3.2503	2.0796	5.3299	1.563	0.640	61.0	39.0
78.613496	8.5672673	3.0187	2.146	5.1647	1.407	0.711	58.4	41.6
78.6215408	8.5640372	3.2979	1.929	5.2269	1.710	0.585	63.1	36.9
78.6295373	8.5608201	3.0321	1.7822	4.8143	1.701	0.588	63.0	37.0
78.6375999	8.557882	2.5376	1.826	4.3636	1.390	0.720	58.2	41.8
78.6456914	8.5561672	2.6791	1.5611	4.2402	1.716	0.583	63.2	36.8
78.6537278	8.5540323	2.1674	1.7174	3.8848	1.262	0.792	55.8	44.2
78.6617895	8.5513551	2.3282	1.545	3.8732	1.507	0.664	60.1	39.9
78.6698252	8.5480377	2.1516	2.5524	4.704	0.843	1.186	45.7	54.3
78.6778765	8.5449255	3.5997	1.5431	5.1428	2.333	0.429	70.0	30.0
78.6859834	8.541708	1.8886	1.6413	3.5299	1.151	0.869	53.5	46.5
78.6940737	8.5385235	2.4046	1.6317	4.0363	1.474	0.679	59.6	40.4
78.7022701	8.5363479	2.2849	1.4409	3.7258	1.586	0.631	61.3	38.7
78.7105127	8.5339642	2.1601	1.4206	3.5807	1.521	0.658	60.3	39.7
78.7187192	8.5316333	2.5277	1.5585	4.0862	1.622	0.617	61.9	38.1
78.7269093	8.5273465	3.5121	1.591	5.1031	2.207	0.453	68.8	31.2
78.7351992	8.5243246	4.1849	1.6921	5.877	2.473	0.404	71.2	28.8
78.7434587	8.5217352	4.9118	1.8015	6.7133	2.727	0.367	73.2	26.8
78.7517416	8.5189033	5.4322	1.7319	7.1641	3.137	0.319	75.8	24.2
78.7600537	8.515861	5.1128	1.7707	6.8835	2.887	0.346	74.3	25.7
78.7683041	8.513177	5.0937	1.8694	6.9631	2.725	0.367	73.2	26.8
78.7766387	8.5113836	5.9078	1.897	7.8048	3.114	0.321	75.7	24.3
78.7849306	8.508856	6.8152	1.9832	8.7984	3.436	0.291	77.5	22.5
78.7932381	8.5058456	8.8673	1.8123	10.6796	4.893	0.204	83.0	17.0
78.801646	8.5028744	9.2338	1.8998	11.1336	4.860	0.206	82.9	17.1
78.810051	8.4995738	11.1079	1.9872	13.0951	5.590	0.179	84.8	15.2
78.8184864	8.4963826	12.2805	1.7363	14.0168	7.073	0.141	87.6	12.4
78.8270036	8.4935954	12.2229	1.8949	14.1178	6.450	0.155	86.6	13.4
78.8354897	8.4907425	16.522	1.8325	18.3545	9.016	0.111	90.0	10.0
78.843977	8.4873313	15.5359	1.6771	17.213	9.264	0.108	90.3	9.7
78.8525236	8.483525	14.1605	1.6085	15.769	8.804	0.114	89.8	10.2
78.8610524	8.4809372	13.3533	1.7779	15.1312	7.511	0.133	88.3	11.7
78.8696416	8.4783265	17.5992	1.6498	19.249	10.667	0.094	91.4	8.6
78.878147	8.4750439	26.2523	1.8328	28.0851	14.324	0.070	93.5	6.5
78.8866465	8.4723641	31.3533	1.7255	33.0788	18.171	0.055	94.8	5.2
78.8952232	8.4704139	26.1314	1.5896	27.721	16.439	0.061	94.3	5.7
78.9037429	8.4677039	19.585	1.5355	21.1205	12.755	0.078	92.7	7.3
78.9122307	8.4643531	15.4004	1.6371	17.0375	9.407	0.106	90.4	9.6
78.9207422	8.4613647	19.4243	1.4353	20.8596	13.533	0.074	93.1	6.9
78.9291687	8.4587772	21.0529	1.4979	22.5508	14.055	0.071	93.4	6.6
78.9375435	8.4555756	21.5691	1.6063	23.1754	13.428	0.074	93.1	6.9
78.9459333	8.4512398	18.1709	1.3503	19.5212	13.457	0.074	93.1	6.9
78.9543033	8.4482607	11.2621	1.3762	12.6383	8.183	0.122	89.1	10.9
78.9627077	8.4463321	8.3169	1.3623	9.6792	6.105	0.164	85.9	14.1
78.9711454	8.4439214	6.1064	1.2947	7.4011	4.716	0.212	82.5	17.5
78.9794603	8.4397544	4.8198	1.3565	6.1763	3.553	0.281	78.0	22.0
78.9878658	8.4363696	4.2714	1.287	5.5584	3.319	0.301	76.8	23.2
78.9962172	8.4340418	3.3892	1.1756	4.5648	2.883	0.347	74.2	25.8
79.0045725	8.4307497	2.7939	1.2251	4.019	2.281	0.438	69.5	30.5
79.0129691	8.4274584	2.7862	1.1159	3.9021	2.497	0.401	71.4	28.6
79.0213102	8.4248107	2.386	1.0751	3.4611	2.219	0.451	68.9	31.1
79.0296546	8.4230779	2.2309	0.7813	3.0122	2.855	0.350	74.1	25.9
79.0380125	8.4199691	1.5293	0.9339	2.4632	1.638	0.611	62.1	37.9
79.0463427	8.4172023	1.7392	0.9422	2.6814	1.846	0.542	64.9	35.1
79.0546995	8.4140579	1.7635	0.9154	2.6789	1.926	0.519	65.8	34.2
79.0631094	8.4109351	1.9386	0.8933	2.8319	2.170	0.461	68.5	31.5
79.071508	8.4082092	2.0074	0.8949	2.9023	2.243	0.446	69.2	30.8
79.0799151	8.4039951	3.6197	1.0826	4.7023	3.344	0.299	77.0	23.0
79.0883005	8.4006616	4.869	1.3098	6.1788	3.717	0.269	78.8	21.2
79.0967516	8.3976314	7.0919	1.2377	8.3296	5.730	0.175	85.1	14.9
79.1052694	8.3948197	7.7969	1.3096	9.1065	5.954	0.168	85.6	14.4
79.1137335	8.391978	9.365	1.3797	10.7447	6.788	0.147	87.2	12.8
79.1221897	8.3899175	10.4934	1.6203	12.1137	6.476	0.154	86.6	13.4
79.1307017	8.3874658	10.992	1.4607	12.4527	7.525	0.133	88.3	11.7
79.1391528	8.3842044	9.02	1.4868	10.5068	6.067	0.165	85.8	14.2
